sweep_axis,tilt_angle,repeat,position,label,angle_x,angle_y,cx,cy
x,0.15999999999999998,2,2,"(+x,+y)",0.15999999999999998,0.0,1215.0019102438987,826.6096754201219
x,0.15999999999999998,2,3,"(-x, 0)",-0.15999999999999998,0.0,1213.9683374626345,826.6408766445771
x,0.15999999999999998,2,4,"(0, 0)",0.0,0.0,1214.4851331731898,826.7467309618679
x,0.15999999999999998,2,5,"(+x, 0)",0.15999999999999998,0.0,1214.9932722724238,826.6219442132345
x,0.15999999999999998,2,6,"(-x,-y)",-0.15999999999999998,-0.0,1213.9529053660028,826.6547719651878
x,0.15999999999999998,2,7,"(0,-y)",0.0,-0.0,1214.479100307794,826.7478564410039
x,0.15999999999999998,2,8,"(+x,-y)",0.15999999999999998,-0.0,1214.9954048482728,826.6194629977222
x,0.15999999999999998,3,0,"(-x,+y)",-0.15999999999999998,0.0,1213.9582207993626,826.6729650227304
x,0.15999999999999998,3,1,"(0,+y)",0.0,0.0,1214.4723957118163,826.7391964798343
x,0.15999999999999998,3,2,"(+x,+y)",0.15999999999999998,0.0,1214.989820730163,826.6200289913497
x,0.15999999999999998,3,3,"(-x, 0)",-0.15999999999999998,0.0,1213.9687286944845,826.6640790747037
x,0.15999999999999998,3,4,"(0, 0)",0.0,0.0,1214.4888711689232,826.7614113910489
x,0.15999999999999998,3,5,"(+x, 0)",0.15999999999999998,0.0,1214.9946775226658,826.6726076178704
x,0.15999999999999998,3,6,"(-x,-y)",-0.15999999999999998,-0.0,1213.9724451533775,826.6501726096013
x,0.15999999999999998,3,7,"(0,-y)",0.0,-0.0,1214.4793683283392,826.751369880802
x,0.15999999999999998,3,8,"(+x,-y)",0.15999999999999998,-0.0,1214.977970386077,826.6280216403862
x,0.15999999999999998,4,0,"(-x,+y)",-0.15999999999999998,0.0,1213.9454046833907,826.6572050208104
x,0.15999999999999998,4,1,"(0,+y)",0.0,0.0,1214.4761999371292,826.7528326008548
x,0.15999999999999998,4,2,"(+x,+y)",0.15999999999999998,0.0,1215.0021130034997,826.6331955640477
x,0.15999999999999998,4,3,"(-x, 0)",-0.15999999999999998,0.0,1213.9748371284277,826.6607812413035
x,0.15999999999999998,4,4,"(0, 0)",0.0,0.0,1214.4844787622228,826.776051634189
x,0.15999999999999998,4,5,"(+x, 0)",0.15999999999999998,0.0,1214.9743311915413,826.630275883944
x,0.15999999999999998,4,6,"(-x,-y)",-0.15999999999999998,-0.0,1213.9476436585137,826.6498222356498
x,0.15999999999999998,4,7,"(0,-y)",0.0,-0.0,1214.4897682773867,826.773912697114
x,0.15999999999999998,4,8,"(+x,-y)",0.15999999999999998,-0.0,1214.9939141177235,826.6082563325714
x,0.17999999999999997,0,0,"(-x,+y)",-0.17999999999999997,0.0,1213.86571290421,826.722969966906
x,0.17999999999999997,0,1,"(0,+y)",0.0,0.0,1214.5154916716963,826.7516603207442
x,0.17999999999999997,0,2,"(+x,+y)",0.17999999999999997,0.0,1215.1222794841578,826.7046273389283
x,0.17999999999999997,0,3,"(-x, 0)",-0.17999999999999997,0.0,1213.8866310957023,826.7052535175859
x,0.17999999999999997,0,4,"(0, 0)",0.0,0.0,1214.4455514218757,826.7464033500944
x,0.17999999999999997,0,5,"(+x, 0)",0.17999999999999997,0.0,1215.026075582346,826.6267249440435
x,0.17999999999999997,0,6,"(-x,-y)",-0.17999999999999997,-0.0,1213.8506615986958,826.7294953178623
x,0.17999999999999997,0,7,"(0,-y)",0.0,-0.0,1214.456543600537,826.7705228058658
x,0.17999999999999997,0,8,"(+x,-y)",0.17999999999999997,-0.0,1214.999339615721,826.6564026450466
x,0.17999999999999997,1,0,"(-x,+y)",-0.17999999999999997,0.0,1213.831250291704,826.7128402249504
x,0.17999999999999997,1,1,"(0,+y)",0.0,0.0,1214.4359337048425,826.7699873738469
x,0.17999999999999997,1,2,"(+x,+y)",0.17999999999999997,0.0,1215.00351956001,826.6600419647658
x,0.17999999999999997,1,3,"(-x, 0)",-0.17999999999999997,0.0,1213.8383713610137,826.7244642914073
x,0.17999999999999997,1,4,"(0, 0)",0.0,0.0,1214.4487497596472,826.7627453414806
x,0.17999999999999997,1,5,"(+x, 0)",0.17999999999999997,0.0,1215.0055837132081,826.6619504945412
x,0.17999999999999997,1,6,"(-x,-y)",-0.17999999999999997,-0.0,1213.8372420515923,826.7279926512175
x,0.17999999999999997,1,7,"(0,-y)",0.0,-0.0,1214.4407604399487,826.7809837169775
x,0.17999999999999997,1,8,"(+x,-y)",0.17999999999999997,-0.0,1215.0081892647327,826.6724372490357
x,0.17999999999999997,2,0,"(-x,+y)",-0.17999999999999997,0.0,1213.8494018153112,826.7083330421253
x,0.17999999999999997,2,1,"(0,+y)",0.0,0.0,1214.4555517736792,826.7667337728382
x,0.17999999999999997,2,2,"(+x,+y)",0.17999999999999997,0.0,1215.0131549150692,826.6453477544964
x,0.17999999999999997,2,3,"(-x, 0)",-0.17999999999999997,0.0,1213.8442680284386,826.7192206662339
x,0.17999999999999997,2,4,"(0, 0)",0.0,0.0,1214.4510295098585,826.7746021352383
x,0.17999999999999997,2,5,"(+x, 0)",0.17999999999999997,0.0,1215.0089914317766,826.6678296232652
x,0.17999999999999997,2,6,"(-x,-y)",-0.17999999999999997,-0.0,1213.8420509759592,826.7149001874393
x,0.17999999999999997,2,7,"(0,-y)",0.0,-0.0,1214.4403689695866,826.7680998819349
x,0.17999999999999997,2,8,"(+x,-y)",0.17999999999999997,-0.0,1215.00692377717,826.6492783515293
x,0.17999999999999997,3,0,"(-x,+y)",-0.17999999999999997,0.0,1213.8334579962686,826.7244257736003
x,0.17999999999999997,3,1,"(0,+y)",0.0,0.0,1214.4487329785707,826.7684120603136
x,0.17999999999999997,3,2,"(+x,+y)",0.17999999999999997,0.0,1215.010258837981,826.6341408621588
x,0.17999999999999997,3,3,"(-x, 0)",-0.17999999999999997,0.0,1213.8375587414412,826.7153982153762
x,0.17999999999999997,3,4,"(0, 0)",0.0,0.0,1214.4415162612115,826.7534110348936
x,0.17999999999999997,3,5,"(+x, 0)",0.17999999999999997,0.0,1214.995057433764,826.6900576224058
x,0.17999999999999997,3,6,"(-x,-y)",-0.17999999999999997,-0.0,1213.833921057075,826.6962292776678
x,0.17999999999999997,3,7,"(0,-y)",0.0,-0.0,1214.4293871683233,826.7791195780727
x,0.17999999999999997,3,8,"(+x,-y)",0.17999999999999997,-0.0,1214.990282602539,826.6907587433747
x,0.17999999999999997,4,0,"(-x,+y)",-0.17999999999999997,0.0,1213.811045746434,826.7318868424123
x,0.17999999999999997,4,1,"(0,+y)",0.0,0.0,1214.4435170593401,826.7924497697577
x,0.17999999999999997,4,2,"(+x,+y)",0.17999999999999997,0.0,1214.9993574043167,826.6871479293153
x,0.17999999999999997,4,3,"(-x, 0)",-0.17999999999999997,0.0,1213.8226562745504,826.7368573147022
x,0.17999999999999997,4,4,"(0, 0)",0.0,0.0,1214.435124822186,826.7816808217672
x,0.17999999999999997,4,5,"(+x, 0)",0.17999999999999997,0.0,1214.9824900894887,826.6822109976877
x,0.17999999999999997,4,6,"(-x,-y)",-0.17999999999999997,-0.0,1213.8128615384644,826.7393417652812
x,0.17999999999999997,4,7,"(0,-y)",0.0,-0.0,1214.4081402328707,826.7772515427158
x,0.17999999999999997,4,8,"(+x,-y)",0.17999999999999997,-0.0,1214.9831614110315,826.6915829570924
x,0.19999999999999996,0,0,"(-x,+y)",-0.19999999999999996,0.0,1213.7395318651888,826.777623594593
x,0.19999999999999996,0,1,"(0,+y)",0.0,0.0,1214.4112644681845,826.7923404190601
x,0.19999999999999996,0,2,"(+x,+y)",0.19999999999999996,0.0,1215.0390475243548,826.7215452352194
x,0.19999999999999996,0,3,"(-x, 0)",-0.19999999999999996,0.0,1213.7496150883278,826.7153326964819
x,0.19999999999999996,0,4,"(0, 0)",0.0,0.0,1214.430123146046,826.8352702882949
x,0.19999999999999996,0,5,"(+x, 0)",0.19999999999999996,0.0,1215.0438573463894,826.6693941703544
x,0.19999999999999996,0,6,"(-x,-y)",-0.19999999999999996,-0.0,1213.7526515718516,826.6832744614545
x,0.19999999999999996,0,7,"(0,-y)",0.0,-0.0,1214.4362208718849,826.7894130465373
x,0.19999999999999996,0,8,"(+x,-y)",0.19999999999999996,-0.0,1215.0793423232526,826.6773121740416
x,0.19999999999999996,1,0,"(-x,+y)",-0.19999999999999996,0.0,1213.760299741827,826.7508356613421
x,0.19999999999999996,1,1,"(0,+y)",0.0,0.0,1214.4253508971663,826.7503178937949
x,0.19999999999999996,1,2,"(+x,+y)",0.19999999999999996,0.0,1215.0653382674882,826.6353782488337
x,0.19999999999999996,1,3,"(-x, 0)",-0.19999999999999996,0.0,1213.760850080103,826.7746785760521
x,0.19999999999999996,1,4,"(0, 0)",0.0,0.0,1214.4138817469727,826.7822171358765
x,0.19999999999999996,1,5,"(+x, 0)",0.19999999999999996,0.0,1215.0498427991774,826.7024110804452
x,0.19999999999999996,1,6,"(-x,-y)",-0.19999999999999996,-0.0,1213.7447786673674,826.78215867705
x,0.19999999999999996,1,7,"(0,-y)",0.0,-0.0,1214.4158551952373,826.7858347510403
x,0.19999999999999996,1,8,"(+x,-y)",0.19999999999999996,-0.0,1215.0378702441271,826.6630628871088
x,0.19999999999999996,2,0,"(-x,+y)",-0.19999999999999996,0.0,1213.745145648274,826.7470231266477
x,0.19999999999999996,2,1,"(0,+y)",0.0,0.0,1214.4199492729065,826.769613439726
x,0.19999999999999996,2,2,"(+x,+y)",0.19999999999999996,0.0,1215.0550119681382,826.6683481078252
x,0.19999999999999996,2,3,"(-x, 0)",-0.19999999999999996,0.0,1213.7408215384428,826.7633138923632
x,0.19999999999999996,2,4,"(0, 0)",0.0,0.0,1214.3896176990947,826.7834855611493
x,0.19999999999999996,2,5,"(+x, 0)",0.19999999999999996,0.0,1214.9909377450524,826.6848557363703
x,0.19999999999999996,2,6,"(-x,-y)",-0.19999999999999996,-0.0,1213.7013627919914,826.7644478488596
x,0.19999999999999996,2,7,"(0,-y)",0.0,-0.0,1214.3556396382128,826.7637583189377
x,0.19999999999999996,2,8,"(+x,-y)",0.19999999999999996,-0.0,1214.9905676379365,826.6862977905417
x,0.19999999999999996,3,0,"(-x,+y)",-0.19999999999999996,0.0,1213.672819686165,826.7582577781935
x,0.19999999999999996,3,1,"(0,+y)",0.0,0.0,1214.7837260809413,826.5752379755838
x,0.19999999999999996,3,2,"(+x,+y)",0.19999999999999996,0.0,1215.8125709276462,826.5057206873951
x,0.19999999999999996,3,3,"(-x, 0)",-0.19999999999999996,0.0,1214.6188596911302,826.5041069774912
x,0.19999999999999996,3,4,"(0, 0)",0.0,0.0,1215.2004178532982,826.5089721942894
x,0.19999999999999996,3,5,"(+x, 0)",0.19999999999999996,0.0,1215.9142628620812,826.5071785253551
x,0.19999999999999996,3,6,"(-x,-y)",-0.19999999999999996,-0.0,1214.6919099450581,826.5473068904629
x,0.19999999999999996,3,7,"(0,-y)",0.0,-0.0,1215.2423936228797,826.5106744372813
x,0.19999999999999996,3,8,"(+x,-y)",0.19999999999999996,-0.0,1215.9382714197948,826.5042944652971
x,0.19999999999999996,4,0,"(-x,+y)",-0.19999999999999996,0.0,1214.719981948789,826.5264169777028
x,0.19999999999999996,4,1,"(0,+y)",0.0,0.0,1215.2682126478385,826.5011952127984
x,0.19999999999999996,4,2,"(+x,+y)",0.19999999999999996,0.0,1215.96139534108,826.5036990227719
x,0.19999999999999996,4,3,"(-x, 0)",-0.19999999999999996,0.0,1214.7403333239017,826.5142715455805
x,0.19999999999999996,4,4,"(0, 0)",0.0,0.0,1215.2836284941839,826.4801450640175
x,0.19999999999999996,4,5,"(+x, 0)",0.19999999999999996,0.0,1215.9791984865349,826.5016341952752
x,0.19999999999999996,4,6,"(-x,-y)",-0.19999999999999996,-0.0,1214.7481386577829,826.5100935494573
x,0.19999999999999996,4,7,"(0,-y)",0.0,-0.0,1215.2918065308113,826.482635420492
x,0.19999999999999996,4,8,"(+x,-y)",0.19999999999999996,-0.0,1215.989910860803,826.5031408423898
x,0.21999999999999995,0,0,"(-x,+y)",-0.21999999999999995,0.0,1214.6985821287462,826.5224362663279
x,0.21999999999999995,0,1,"(0,+y)",0.0,0.0,1215.2947195550487,826.494488992727
x,0.21999999999999995,0,2,"(+x,+y)",0.21999999999999995,0.0,1216.0514260151149,826.5028880180708
x,0.21999999999999995,0,3,"(-x, 0)",-0.21999999999999995,0.0,1214.707975729566,826.5213058403066
x,0.21999999999999995,0,4,"(0, 0)",0.0,0.0,1215.3085820676765,826.4865820531151
x,0.21999999999999995,0,5,"(+x, 0)",0.21999999999999995,0.0,1216.0578696320395,826.5017677020328
x,0.21999999999999995,0,6,"(-x,-y)",-0.21999999999999995,-0.0,1214.713913093074,826.5303153361082
x,0.21999999999999995,0,7,"(0,-y)",0.0,-0.0,1215.3110774560075,826.4889517054736
x,0.21999999999999995,0,8,"(+x,-y)",0.21999999999999995,-0.0,1216.0598397240371,826.5007884001446
x,0.21999999999999995,1,0,"(-x,+y)",-0.21999999999999995,0.0,1214.7150826949762,826.5076207665934
x,0.21999999999999995,1,1,"(0,+y)",0.0,0.0,1215.319252444867,826.4858592053116
x,0.21999999999999995,1,2,"(+x,+y)",0.21999999999999995,0.0,1216.0704259948977,826.5002344834334
x,0.21999999999999995,1,3,"(-x, 0)",-0.21999999999999995,0.0,1214.7090389426453,826.5121294792112
x,0.21999999999999995,1,4,"(0, 0)",0.0,0.0,1215.3128977516055,826.4705072722303
x,0.21999999999999995,1,5,"(+x, 0)",0.21999999999999995,0.0,1216.0671924352541,826.5011092912996
x,0.21999999999999995,1,6,"(-x,-y)",-0.21999999999999995,-0.0,1214.712786634176,826.5133056759615
x,0.21999999999999995,1,7,"(0,-y)",0.0,-0.0,1215.318605894339,826.4947358328867
x,0.21999999999999995,1,8,"(+x,-y)",0.21999999999999995,-0.0,1216.0635478441666,826.5003073353292
x,0.21999999999999995,2,0,"(-x,+y)",-0.21999999999999995,0.0,1214.7129122993895,826.524113762809
x,0.21999999999999995,2,1,"(0,+y)",0.0,0.0,1215.3163203958243,826.4817959043814
x,0.21999999999999995,2,2,"(+x,+y)",0.21999999999999995,0.0,1216.0658962018279,826.5016738415164
x,0.21999999999999995,2,3,"(-x, 0)",-0.21999999999999995,0.0,1214.7133603496457,826.516690899402
x,0.21999999999999995,2,4,"(0, 0)",0.0,0.0,1215.3054701574624,826.4777552345859
x,0.21999999999999995,2,5,"(+x, 0)",0.21999999999999995,0.0,1216.0603780258941,826.5004357373629
x,0.21999999999999995,2,6,"(-x,-y)",-0.21999999999999995,-0.0,1214.699057041613,826.5147332287586
x,0.21999999999999995,2,7,"(0,-y)",0.0,-0.0,1215.3214942352947,826.4723855350517
x,0.21999999999999995,2,8,"(+x,-y)",0.21999999999999995,-0.0,1216.0721138905149,826.5007421389914
x,0.21999999999999995,3,0,"(-x,+y)",-0.21999999999999995,0.0,1214.7221190911914,826.51311220821
x,0.21999999999999995,3,1,"(0,+y)",0.0,0.0,1215.3235467363882,826.4675751751165
x,0.21999999999999995,3,2,"(+x,+y)",0.21999999999999995,0.0,1216.0586893066304,826.5002262072529
x,0.21999999999999995,3,3,"(-x, 0)",-0.21999999999999995,0.0,1214.7192837494822,826.5048243936766
x,0.21999999999999995,3,4,"(0, 0)",0.0,0.0,1215.3201758528933,826.4839764213015
x,0.21999999999999995,3,5,"(+x, 0)",0.21999999999999995,0.0,1216.069112635873,826.5004737676477
x,0.21999999999999995,3,6,"(-x,-y)",-0.21999999999999995,-0.0,1214.7209672478307,826.5167131435257
x,0.21999999999999995,3,7,"(0,-y)",0.0,-0.0,1215.3143180701468,826.4849804137738
x,0.21999999999999995,3,8,"(+x,-y)",0.21999999999999995,-0.0,1216.0738899871344,826.5012673051328
x,0.21999999999999995,4,0,"(-x,+y)",-0.21999999999999995,0.0,1214.7239387089955,826.5228241773457
x,0.21999999999999995,4,1,"(0,+y)",0.0,0.0,1215.31436935397,826.4815942887825
x,0.21999999999999995,4,2,"(+x,+y)",0.21999999999999995,0.0,1216.0566037766732,826.5024777513985
x,0.21999999999999995,4,3,"(-x, 0)",-0.21999999999999995,0.0,1214.7200317804682,826.5187345842996
x,0.21999999999999995,4,4,"(0, 0)",0.0,0.0,1215.3159565376536,826.4568252994105
x,0.21999999999999995,4,5,"(+x, 0)",0.21999999999999995,0.0,1216.0595459082965,826.5010346194028
x,0.21999999999999995,4,6,"(-x,-y)",-0.21999999999999995,-0.0,1214.7124071338192,826.514815762422
x,0.21999999999999995,4,7,"(0,-y)",0.0,-0.0,1215.3076722265935,826.4887397058731
x,0.21999999999999995,4,8,"(+x,-y)",0.21999999999999995,-0.0,1216.056838940134,826.5019805266544
x,0.23999999999999996,0,0,"(-x,+y)",-0.23999999999999996,0.0,1214.6256329186303,826.5140646364852
x,0.23999999999999996,0,1,"(0,+y)",0.0,0.0,1215.2948976403923,826.482685312983
x,0.23999999999999996,0,2,"(+x,+y)",0.23999999999999996,0.0,1216.1025969105797,826.4972330895783
x,0.23999999999999996,0,3,"(-x, 0)",-0.23999999999999996,0.0,1214.6257422954377,826.5334570578436
x,0.23999999999999996,0,4,"(0, 0)",0.0,0.0,1215.291014264586,826.4875196535285
x,0.23999999999999996,0,5,"(+x, 0)",0.23999999999999996,0.0,1216.0852565688529,826.5008051705662
x,0.23999999999999996,0,6,"(-x,-y)",-0.23999999999999996,-0.0,1214.6118169025988,826.5232377881928
x,0.23999999999999996,0,7,"(0,-y)",0.0,-0.0,1215.2844184977205,826.4853554213881
x,0.23999999999999996,0,8,"(+x,-y)",0.23999999999999996,-0.0,1216.0977456491894,826.4987366658238
x,0.23999999999999996,1,0,"(-x,+y)",-0.23999999999999996,0.0,1214.5957240210996,826.5218912636423
x,0.23999999999999996,1,1,"(0,+y)",0.0,0.0,1215.2733991180455,826.4776125130807
x,0.23999999999999996,1,2,"(+x,+y)",0.23999999999999996,0.0,1216.0866196470192,826.5018932284427
x,0.23999999999999996,1,3,"(-x, 0)",-0.23999999999999996,0.0,1214.5973872779316,826.5325879513033
x,0.23999999999999996,1,4,"(0, 0)",0.0,0.0,1215.269919701306,826.4967114566191
x,0.23999999999999996,1,5,"(+x, 0)",0.23999999999999996,0.0,1216.0911164402225,826.5006482925627
x,0.23999999999999996,1,6,"(-x,-y)",-0.23999999999999996,-0.0,1214.593359564825,826.5302006849676
x,0.23999999999999996,1,7,"(0,-y)",0.0,-0.0,1215.2710280777767,826.4842931898185
x,0.23999999999999996,1,8,"(+x,-y)",0.23999999999999996,-0.0,1216.0865879765363,826.5035329303838
x,0.23999999999999996,2,0,"(-x,+y)",-0.23999999999999996,0.0,1214.5864696269089,826.5284127068011
x,0.23999999999999996,2,1,"(0,+y)",0.0,0.0,1215.2730450970378,826.4919463516146
x,0.23999999999999996,2,2,"(+x,+y)",0.23999999999999996,0.0,1216.0889219070643,826.5029535896834
x,0.23999999999999996,2,3,"(-x, 0)",-0.23999999999999996,0.0,1214.5968843198525,826.5445477460395
x,0.23999999999999996,2,4,"(0, 0)",0.0,0.0,1215.2674411131136,826.5003086278884
x,0.23999999999999996,2,5,"(+x, 0)",0.23999999999999996,0.0,1216.0901674662582,826.5011992071297
x,0.23999999999999996,2,6,"(-x,-y)",-0.23999999999999996,-0.0,1214.5964747956973,826.5449218455345
x,0.23999999999999996,2,7,"(0,-y)",0.0,-0.0,1215.2591179418341,826.5056598982325
x,0.23999999999999996,2,8,"(+x,-y)",0.23999999999999996,-0.0,1216.0794617763665,826.5032746303089
x,0.23999999999999996,3,0,"(-x,+y)",-0.23999999999999996,0.0,1214.5830769402016,826.5567025868953
x,0.23999999999999996,3,1,"(0,+y)",0.0,0.0,1215.2624245269703,826.5134372445187
x,0.23999999999999996,3,2,"(+x,+y)",0.23999999999999996,0.0,1216.0749723304343,826.5036107667119
x,0.23999999999999996,3,3,"(-x, 0)",-0.23999999999999996,0.0,1214.5644014317513,826.5455694439655
x,0.23999999999999996,3,4,"(0, 0)",0.0,0.0,1215.246180525874,826.5098431074131
x,0.23999999999999996,3,5,"(+x, 0)",0.23999999999999996,0.0,1216.0639028803098,826.5037322031294
x,0.23999999999999996,3,6,"(-x,-y)",-0.23999999999999996,-0.0,1214.5569425228935,826.5573410446895
x,0.23999999999999996,3,7,"(0,-y)",0.0,-0.0,1215.2473591560358,826.5174880115779
x,0.23999999999999996,3,8,"(+x,-y)",0.23999999999999996,-0.0,1216.0567203772018,826.5038988385755
x,0.23999999999999996,4,0,"(-x,+y)",-0.23999999999999996,0.0,1214.5489843228468,826.5453460354354
x,0.23999999999999996,4,1,"(0,+y)",0.0,0.0,1215.2449233737402,826.5130186697702
x,0.23999999999999996,4,2,"(+x,+y)",0.23999999999999996,0.0,1216.0592976180192,826.5033666342068
x,0.23999999999999996,4,3,"(-x, 0)",-0.23999999999999996,0.0,1214.5393623212385,826.5612873357024
x,0.23999999999999996,4,4,"(0, 0)",0.0,0.0,1215.2429513297477,826.5172040799724
x,0.23999999999999996,4,5,"(+x, 0)",0.23999999999999996,0.0,1216.0575385212949,826.5048056997109
x,0.23999999999999996,4,6,"(-x,-y)",-0.23999999999999996,-0.0,1214.542513800122,826.5679108023235
x,0.23999999999999996,4,7,"(0,-y)",0.0,-0.0,1215.2422916014918,826.516721644249
x,0.23999999999999996,4,8,"(+x,-y)",0.23999999999999996,-0.0,1216.0470102666366,826.5057015188797
x,0.25999999999999995,0,0,"(-x,+y)",-0.25999999999999995,0.0,1214.4206863862144,826.5769298502959
x,0.25999999999999995,0,1,"(0,+y)",0.0,0.0,1215.2380324406874,826.5213158612994
x,0.25999999999999995,0,2,"(+x,+y)",0.25999999999999995,0.0,1216.1085243144917,826.50406659765
x,0.25999999999999995,0,3,"(-x, 0)",-0.25999999999999995,0.0,1214.4126801458633,826.5686718072154
x,0.25999999999999995,0,4,"(0, 0)",0.0,0.0,1215.2211673032461,826.5228192924681
x,0.25999999999999995,0,5,"(+x, 0)",0.25999999999999995,0.0,1216.08714539927,826.5063297208152
x,0.25999999999999995,0,6,"(-x,-y)",-0.25999999999999995,-0.0,1214.3934396819564,826.5907660272156
x,0.25999999999999995,0,7,"(0,-y)",0.0,-0.0,1215.2129066388277,826.526045968835
x,0.25999999999999995,0,8,"(+x,-y)",0.25999999999999995,-0.0,1216.0876377722734,826.508108849672
x,0.25999999999999995,1,0,"(-x,+y)",-0.25999999999999995,0.0,1214.3910813366438,826.6039626654923
x,0.25999999999999995,1,1,"(0,+y)",0.0,0.0,1215.2167949609602,826.5278851530697
x,0.25999999999999995,1,2,"(+x,+y)",0.25999999999999995,0.0,1216.0795226192326,826.5094404750672
x,0.25999999999999995,1,3,"(-x, 0)",-0.25999999999999995,0.0,1214.367485819364,826.6057439542359
x,0.25999999999999995,1,4,"(0, 0)",0.0,0.0,1215.206574044777,826.5357731374145
x,0.25999999999999995,1,5,"(+x, 0)",0.25999999999999995,0.0,1216.072698729402,826.5080077059863
x,0.25999999999999995,1,6,"(-x,-y)",-0.25999999999999995,-0.0,1214.3662051948913,826.605853145774
x,0.25999999999999995,1,7,"(0,-y)",0.0,-0.0,1215.2013307881023,826.537555294918
x,0.25999999999999995,1,8,"(+x,-y)",0.25999999999999995,-0.0,1216.0693083418357,826.5066134323296
x,0.25999999999999995,2,0,"(-x,+y)",-0.25999999999999995,0.0,1214.3580675325277,826.6097212990527
x,0.25999999999999995,2,1,"(0,+y)",0.0,0.0,1215.1971681472264,826.5341450815071
x,0.25999999999999995,2,2,"(+x,+y)",0.25999999999999995,0.0,1216.065501133445,826.5092894818116
x,0.25999999999999995,2,3,"(-x, 0)",-0.25999999999999995,0.0,1214.3532789866154,826.6088982296894
x,0.25999999999999995,2,4,"(0, 0)",0.0,0.0,1215.1876617376386,826.5345590000865
x,0.25999999999999995,2,5,"(+x, 0)",0.25999999999999995,0.0,1216.0604106292417,826.5090443399588
x,0.25999999999999995,2,6,"(-x,-y)",-0.25999999999999995,-0.0,1214.34941019277,826.613344534362
x,0.25999999999999995,2,7,"(0,-y)",0.0,-0.0,1215.1915452165952,826.5348822564729
x,0.25999999999999995,2,8,"(+x,-y)",0.25999999999999995,-0.0,1216.0561994154532,826.5101017421138
x,0.25999999999999995,3,0,"(-x,+y)",-0.25999999999999995,0.0,1214.3451881265669,826.6135074846537
x,0.25999999999999995,3,1,"(0,+y)",0.0,0.0,1215.192906369142,826.5372042987794
x,0.25999999999999995,3,2,"(+x,+y)",0.25999999999999995,0.0,1216.055226132516,826.5098585053283
x,0.25999999999999995,3,3,"(-x, 0)",-0.25999999999999995,0.0,1214.3448106963006,826.6275293748523
x,0.25999999999999995,3,4,"(0, 0)",0.0,0.0,1215.1753564140927,826.5418032730299
x,0.25999999999999995,3,5,"(+x, 0)",0.25999999999999995,0.0,1216.0383073548903,826.5080974915221
x,0.25999999999999995,3,6,"(-x,-y)",-0.25999999999999995,-0.0,1214.3334354207097,826.635183771939
x,0.25999999999999995,3,7,"(0,-y)",0.0,-0.0,1215.1719642657006,826.548170341188
x,0.25999999999999995,3,8,"(+x,-y)",0.25999999999999995,-0.0,1216.0379981588953,826.5107778900359
x,0.25999999999999995,4,0,"(-x,+y)",-0.25999999999999995,0.0,1214.327105957383,826.6297069071658
x,0.25999999999999995,4,1,"(0,+y)",0.0,0.0,1215.1645029598287,826.5415029308739
x,0.25999999999999995,4,2,"(+x,+y)",0.25999999999999995,0.0,1216.0392806183906,826.5098691422509
x,0.25999999999999995,4,3,"(-x, 0)",-0.25999999999999995,0.0,1214.3190345036107,826.6203690119322
x,0.25999999999999995,4,4,"(0, 0)",0.0,0.0,1215.167385295313,826.5482113791443
x,0.25999999999999995,4,5,"(+x, 0)",0.25999999999999995,0.0,1216.0329991707463,826.5093885252032
x,0.25999999999999995,4,6,"(-x,-y)",-0.25999999999999995,-0.0,1214.3195175545798,826.6239343448748
x,0.25999999999999995,4,7,"(0,-y)",0.0,-0.0,1215.1630532373588,826.543386213849
x,0.25999999999999995,4,8,"(+x,-y)",0.25999999999999995,-0.0,1216.0168842589671,826.5110009613918
x,0.27999999999999997,0,0,"(-x,+y)",-0.27999999999999997,0.0,1214.2551653264397,826.606748409412
x,0.27999999999999997,0,1,"(0,+y)",0.0,0.0,1215.1536026918986,826.5553493452699
x,0.27999999999999997,0,2,"(+x,+y)",0.27999999999999997,0.0,1216.0688629652748,826.51228529899
x,0.27999999999999997,0,3,"(-x, 0)",-0.27999999999999997,0.0,1214.2476083368572,826.6148027620993
x,0.27999999999999997,0,4,"(0, 0)",0.0,0.0,1215.1474225875236,826.5521277245759
x,0.27999999999999997,0,5,"(+x, 0)",0.27999999999999997,0.0,1216.0724454184422,826.5143657197852
x,0.27999999999999997,0,6,"(-x,-y)",-0.27999999999999997,-0.0,1214.2464372549528,826.6124622419514
x,0.27999999999999997,0,7,"(0,-y)",0.0,-0.0,1215.1471054201743,826.5673779169973
x,0.27999999999999997,0,8,"(+x,-y)",0.27999999999999997,-0.0,1216.072977920051,826.5142333744514
x,0.27999999999999997,1,0,"(-x,+y)",-0.27999999999999997,0.0,1214.240851557986,826.6227671263774
x,0.27999999999999997,1,1,"(0,+y)",0.0,0.0,1215.1392856225905,826.5749039464899
x,0.27999999999999997,1,2,"(+x,+y)",0.27999999999999997,0.0,1216.0636883799784,826.5193608598482
x,0.27999999999999997,1,3,"(-x, 0)",-0.27999999999999997,0.0,1214.2282207146377,826.6113640650284
x,0.27999999999999997,1,4,"(0, 0)",0.0,0.0,1215.1392656687074,826.5607034521089
x,0.27999999999999997,1,5,"(+x, 0)",0.27999999999999997,0.0,1216.054532183091,826.5180046292733
x,0.27999999999999997,1,6,"(-x,-y)",-0.27999999999999997,-0.0,1214.236861555124,826.6282709475948
